"Bird1","Bird2","Comm1","Comm2","SameCommunity","Season"
"GDN (was GDY)","RNO",1,8,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","RNO",3,8,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","RNO",4,8,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPB","RNO",5,8,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","RNO",1,8,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","RNO",2,8,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","RNO",2,8,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","RNO",6,8,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","RNO",7,8,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","RNO",7,8,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","RNO",4,8,FALSE,"Summer 2026 Post-Fledging_Communities"
"PND","RNO",8,8,TRUE,"Summer 2026 Post-Fledging_Communities"
"RGT","RNO",9,8,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","RNO",14,8,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","ROW",1,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","ROW",2,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","ROW",1,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","ROW",3,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","ROW",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPB","ROW",5,5,TRUE,"Summer 2026 Post-Fledging_Communities"
"GPR","ROW",1,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","ROW",2,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","ROW",2,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","ROW",6,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","ROW",7,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","ROW",7,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","ROW",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"PND","ROW",8,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","ROW",9,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","ROW",8,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","ROW",14,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","RTT",1,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","RTT",2,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","RTT",1,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","RTT",3,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","RTT",4,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPB","RTT",5,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","RTT",1,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","RTT",2,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","RTT",2,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","RTT",6,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","RTT",7,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","RTT",7,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","RTT",4,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"PND","RTT",8,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","RTT",9,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","RTT",8,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","RTT",5,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","RTT",14,10,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","SDO",1,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","SDO",2,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","SDO",1,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","SDO",3,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","SDO",4,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPB","SDO",5,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","SDO",1,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","SDO",2,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","SDO",2,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","SDO",6,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","SDO",7,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","SDO",7,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","SDO",4,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"PND","SDO",8,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","SDO",9,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","SDO",8,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","SDO",5,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"RTT","SDO",10,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","SDO",14,11,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","SDR",1,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","SDR",2,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","SDR",1,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","SDR",3,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","SDR",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"GPB","SDR",5,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","SDR",1,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","SDR",2,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","SDR",2,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","SDR",6,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","SDR",7,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","SDR",7,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","SDR",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"PND","SDR",8,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","SDR",9,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","SDR",8,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","SDR",5,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RTT","SDR",10,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","SDR",11,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","SDR",14,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","SDT",1,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","SDT",2,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","SDT",1,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","SDT",3,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","SDT",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"GPB","SDT",5,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","SDT",1,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","SDT",2,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","SDT",2,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","SDT",6,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","SDT",7,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","SDT",7,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","SDT",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"PND","SDT",8,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","SDT",9,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","SDT",8,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","SDT",5,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"RTT","SDT",10,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","SDT",11,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDR","SDT",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"RDO","SDT",14,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","SGB",1,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","SGB",2,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","SGB",1,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","SGB",3,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","SGB",4,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPB","SGB",5,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","SGB",1,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","SGB",2,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","SGB",2,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","SGB",6,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","SGB",7,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","SGB",7,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","SGB",4,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"PND","SGB",8,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","SGB",9,9,TRUE,"Summer 2026 Post-Fledging_Communities"
"RNO","SGB",8,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","SGB",5,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"RTT","SGB",10,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","SGB",11,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDR","SGB",4,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDT","SGB",4,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","SGB",14,9,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","SNR (was SNO)",1,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","SNR (was SNO)",2,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","SNR (was SNO)",1,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","SNR (was SNO)",3,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","SNR (was SNO)",4,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPB","SNR (was SNO)",5,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","SNR (was SNO)",1,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","SNR (was SNO)",2,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","SNR (was SNO)",2,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","SNR (was SNO)",6,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","SNR (was SNO)",7,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","SNR (was SNO)",7,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","SNR (was SNO)",4,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"PND","SNR (was SNO)",8,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","SNR (was SNO)",9,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","SNR (was SNO)",8,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","SNR (was SNO)",5,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"RTT","SNR (was SNO)",10,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","SNR (was SNO)",11,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDR","SNR (was SNO)",4,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDT","SNR (was SNO)",4,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"SGB","SNR (was SNO)",9,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","SNR (was SNO)",14,12,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","SOG",1,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","SOG",2,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","SOG",1,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","SOG",3,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","SOG",4,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPB","SOG",5,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","SOG",1,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","SOG",2,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","SOG",2,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","SOG",6,6,TRUE,"Summer 2026 Post-Fledging_Communities"
"NRO","SOG",7,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","SOG",7,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","SOG",4,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"PND","SOG",8,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","SOG",9,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","SOG",8,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","SOG",5,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"RTT","SOG",10,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","SOG",11,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDR","SOG",4,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDT","SOG",4,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"SGB","SOG",9,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"SNR (was SNO)","SOG",12,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","SOG",14,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","SPT",1,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","SPT",2,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","SPT",1,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","SPT",3,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","SPT",4,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPB","SPT",5,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","SPT",1,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","SPT",2,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","SPT",2,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","SPT",6,6,TRUE,"Summer 2026 Post-Fledging_Communities"
"NRO","SPT",7,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","SPT",7,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","SPT",4,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"PND","SPT",8,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","SPT",9,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","SPT",8,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","SPT",5,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"RTT","SPT",10,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","SPT",11,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDR","SPT",4,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDT","SPT",4,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"SGB","SPT",9,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"SNR (was SNO)","SPT",12,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"SOG","SPT",6,6,TRUE,"Summer 2026 Post-Fledging_Communities"
"RDO","SPT",14,6,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","SPW",1,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","SPW",2,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","SPW",1,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","SPW",3,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","SPW",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPB","SPW",5,5,TRUE,"Summer 2026 Post-Fledging_Communities"
"GPR","SPW",1,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","SPW",2,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GSN","SPW",2,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"GTP","SPW",6,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"NRO","SPW",7,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"NSS","SPW",7,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"PDN","SPW",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"PND","SPW",8,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"RGT","SPW",9,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"RNO","SPW",8,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"ROW","SPW",5,5,TRUE,"Summer 2026 Post-Fledging_Communities"
"RTT","SPW",10,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDO","SPW",11,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDR","SPW",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SDT","SPW",4,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SGB","SPW",9,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SNR (was SNO)","SPW",12,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SOG","SPW",6,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"SPT","SPW",6,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"RDO","SPW",14,5,FALSE,"Summer 2026 Post-Fledging_Communities"
"CRY","SSS",1,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GBO (was GPT)","SSS",2,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDN (was GDY)","SSS",1,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GDO","SSS",3,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GNG","SSS",4,4,TRUE,"Summer 2026 Post-Fledging_Communities"
"GPB","SSS",5,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPR","SSS",1,4,FALSE,"Summer 2026 Post-Fledging_Communities"
"GPW","SSS",2,4,FALSE,"Summer 2026 Post-Fledging_Communities"
